Code Domaine,Domaine,Code zone (M49),Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Code Élément,Élément,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23014","Food price inflation","7006","Juin","6121","Valeur","%","8.452056","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23014","Food price inflation","7007","Juillet","6121","Valeur","%","7.952245","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23014","Food price inflation","7008","Août","6121","Valeur","%","5.869911","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23014","Food price inflation","7009","Septembre","6121","Valeur","%","4.859269","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23014","Food price inflation","7010","Octobre","6121","Valeur","%","4.693358","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23014","Food price inflation","7011","Novembre","6121","Valeur","%","3.522573","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23014","Food price inflation","7012","Décembre","6121","Valeur","%","2.625194","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23014","Food price inflation","7001","Janvier","6121","Valeur","%","2.504632","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23014","Food price inflation","7002","Février","6121","Valeur","%","2.499416","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23014","Food price inflation","7003","Mars","6121","Valeur","%","2.49422","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23014","Food price inflation","7004","Avril","6121","Valeur","%","2.489047","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23014","Food price inflation","7005","Mai","6121","Valeur","%","2.483895","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23014","Food price inflation","7006","Juin","6121","Valeur","%","2.478764","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23014","Food price inflation","7007","Juillet","6121","Valeur","%","2.473654","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23014","Food price inflation","7008","Août","6121","Valeur","%","2.468566","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23014","Food price inflation","7009","Septembre","6121","Valeur","%","2.463498","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","121.541052","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","122.930789","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","123.157743","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","125.029376","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","125.537558","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","124.26681","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","124.757343","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","124.665811","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","124.655811","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7010","Octobre","6125","Valeur","","124.569497","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7011","Novembre","6125","Valeur","","124.747526","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7012","Décembre","6125","Valeur","","124.729533","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","140.480401","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","140.766446","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7003","Mars","6125","Valeur","","141.052491","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7004","Avril","6125","Valeur","","141.338537","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7005","Mai","6125","Valeur","","141.624582","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7006","Juin","6125","Valeur","","141.910628","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7007","Juillet","6125","Valeur","","142.196673","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7008","Août","6125","Valeur","","142.482718","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","748","Eswatini","2023","2023","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7009","Septembre","6125","Valeur","","142.768764","F","Valeur prévue","base year is 2015"
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2017","2017","23014","Food price inflation","7001","Janvier","6121","Valeur","%","-1.94035","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2017","2017","23014","Food price inflation","7002","Février","6121","Valeur","%","-1.73045","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2017","2017","23014","Food price inflation","7003","Mars","6121","Valeur","%","-0.87541","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2017","2017","23014","Food price inflation","7004","Avril","6121","Valeur","%","-0.764575","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2017","2017","23014","Food price inflation","7005","Mai","6121","Valeur","%","-0.168977","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2017","2017","23014","Food price inflation","7006","Juin","6121","Valeur","%","-0.052944","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2017","2017","23014","Food price inflation","7007","Juillet","6121","Valeur","%","0.317028","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2017","2017","23014","Food price inflation","7008","Août","6121","Valeur","%","0.323056","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2017","2017","23014","Food price inflation","7009","Septembre","6121","Valeur","%","0.425114","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2017","2017","23014","Food price inflation","7010","Octobre","6121","Valeur","%","0.592936","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2017","2017","23014","Food price inflation","7011","Novembre","6121","Valeur","%","0.625638","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2017","2017","23014","Food price inflation","7012","Décembre","6121","Valeur","%","0.9008","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2023","2023","23014","Food price inflation","7001","Janvier","6121","Valeur","%","11.357338","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2023","2023","23014","Food price inflation","7002","Février","6121","Valeur","%","10.149757","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2023","2023","23014","Food price inflation","7003","Mars","6121","Valeur","%","8.325638","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2023","2023","23014","Food price inflation","7004","Avril","6121","Valeur","%","7.009774","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2023","2023","23014","Food price inflation","7005","Mai","6121","Valeur","%","5.647237","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2023","2023","23014","Food price inflation","7006","Juin","6121","Valeur","%","4.581173","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2023","2023","23014","Food price inflation","7007","Juillet","6121","Valeur","%","3.485897","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2023","2023","23014","Food price inflation","7008","Août","6121","Valeur","%","2.893477","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2023","2023","23014","Food price inflation","7009","Septembre","6121","Valeur","%","2.376874","E","Valeur estimée",""
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7001","Janvier","6125","Valeur","","97.96968","X","Ciffre de sources internationales","base year is 2015"
"CP","Indices de Prix à la Consommation","840","États-Unis d'Amérique","2017","2017","23013","Prix à la Consommation, Indices d'alimentation (2015 = 100)","7002","Février","6125","Valeur","","98.1974","X","Ciffre de sources internationales","base year is 2015"
